device_ip,port_number,protocol_used,packets_received,packets_forwarded,unusual_login_attempts,resources_shared,device_type,cpu_usage,memory_usage,storage_usage,device_uptime,os_version,connection_status,latency,error_rate,bandwidth_usage,data_transferred,security_level,vpn_status,firmware_version,last_maintenance_date,label,attack_type
192.168.1.251,38042,UDP,7877,1410,7,2,PC,16.68126915,57.40807834,16.54595544,87647,Android,inactive,344.0639876,2.374775693,77.19899829,4205.872104,high,enabled,v9.3.8,2/23/2019,0,None
192.168.2.107,26279,HTTP,4637,4132,3,45,mobile,51.33415481,4.329352694,87.6785616,78931,Windows 10,active,93.33036587,0.462322609,877.7659614,7974.676092,medium,disabled,v3.6.1,5/14/2020,0,None
192.168.3.52,5307,FTP,8363,563,7,48,PC,82.61213268,83.12041734,20.12222745,33229,macOS,sleeping,219.4152157,4.996305267,434.0474555,5311.145119,medium,disabled,v3.4.0,9/24/2019,0,None
192.168.2.81,1025,FTP,3135,3730,6,40,mobile,83.64810147,39.41231184,16.01328104,93479,iOS,inactive,163.4297192,0.930224635,378.5607794,8123.726457,medium,enabled,v2.8.1,10/11/2022,0,None
192.168.2.224,18647,TCP,9808,3943,3,8,PC,3.452799879,55.18143177,68.81724536,63833,macOS,active,180.9755843,1.37548039,924.0359234,8093.676869,high,enabled,v5.4.9,1/7/2023,0,None
192.168.2.110,41653,HTTP,5611,4423,8,36,IOT device,45.94907239,64.04944337,71.24237405,18925,iOS,sleeping,434.0056819,2.899251179,650.9286384,7112.545899,medium,disabled,v2.4.8,3/18/2023,0,None
192.168.1.218,7948,FTP,1217,3473,7,42,mobile,16.5266622,70.71638499,13.85376479,22642,iOS,inactive,111.9552855,2.885906534,722.8702251,3966.592824,high,enabled,v6.3.1,12/27/2021,0,None
192.168.2.197,36174,FTP,2837,1273,10,8,PC,46.94920267,85.987006,10.47331992,68742,Windows 10,active,396.3534684,1.414970243,89.8149466,746.0992823,low,enabled,v1.1.4,5/21/2023,0,None
192.168.2.227,4752,HTTP,265,2809,9,40,mobile,81.19032187,16.99629137,58.74318462,13922,macOS,sleeping,285.0998622,1.184580002,350.3124963,278.6741074,high,disabled,v6.8.4,11/11/2023,0,None
192.168.2.234,27327,TCP,3725,232,6,43,IOT device,16.34868835,38.1527117,42.03404723,2850,macOS,inactive,228.6279613,1.047653945,869.7907776,4727.948411,medium,disabled,v1.9.2,1/28/2020,0,None
192.168.3.158,45706,HTTPS,4832,4472,8,29,PC,6.501075075,61.77240323,41.9533328,10680,macOS,sleeping,471.7999202,2.490762117,583.8528277,6335.602522,medium,enabled,v5.6.9,8/23/2023,0,None
192.168.3.204,44586,FTP,8748,516,3,33,PC,90.86980591,36.75166484,74.77324646,6965,Android,active,367.6551441,0.530425339,18.7305761,1673.410644,high,disabled,v6.0.9,6/18/2022,0,None
192.168.1.188,59954,FTP,2180,1874,5,10,mobile,80.850141,20.10542338,70.75847425,11995,macOS,sleeping,423.2957437,4.135652078,145.8591486,5993.832779,high,enabled,v10.3.6,7/26/2020,0,None
192.168.2.195,38980,TCP,9918,2279,0,39,PC,94.200823,10.70671475,86.02128392,90606,Android,inactive,499.1066972,3.971154047,198.0586108,2366.620451,medium,disabled,v9.9.2,3/27/2022,0,None
192.168.2.137,57371,HTTPS,1028,3452,0,41,PC,77.61183735,72.20520842,3.969826967,71359,Windows 10,active,1.184331258,3.221355648,410.4717948,817.6429235,medium,enabled,v8.2.2,9/24/2019,0,None
192.168.2.152,31618,FTP,5385,911,10,28,IOT device,29.44869452,61.39229122,51.74483829,76348,iOS,inactive,375.4106675,1.153994521,917.4061882,5027.517978,medium,disabled,v1.5.9,5/11/2019,0,None
192.168.2.179,2804,HTTPS,5846,4,9,17,IOT device,48.41117447,86.72162872,27.85332358,47402,iOS,sleeping,182.4303501,1.81315775,882.3129252,8091.539737,medium,disabled,v4.4.3,6/6/2023,0,None
192.168.1.205,51121,HTTPS,515,3161,4,13,PC,80.85181885,45.59350541,33.12850409,35116,Android,active,229.6744188,0.965388569,399.0827238,1455.222027,low,disabled,v8.7.1,4/3/2023,0,None
192.168.2.97,15316,FTP,80,1487,0,22,mobile,32.87261453,67.15328862,29.28553401,34793,Android,inactive,179.5694743,2.949528278,298.1510247,659.9401165,high,disabled,v4.4.3,2/17/2022,0,None
192.168.3.228,21445,HTTP,807,932,3,45,PC,98.79253803,66.26718111,79.76260858,68925,Android,sleeping,477.8901014,2.38002257,229.5863112,678.6483887,medium,enabled,v9.7.6,1/26/2021,1,Malware Infection
192.168.1.177,22289,SMTP,3953,1606,4,11,IOT device,88.51358803,37.20045328,80.57155151,39892,macOS,sleeping,169.5570657,3.362529931,570.2903416,3067.213705,low,disabled,v7.6.6,12/21/2022,0,None
192.168.3.251,6505,UDP,8832,1080,10,25,IOT device,5.785762388,33.11096729,95.92477718,14093,Android,inactive,443.8847032,0.23352191,952.560185,729.5630354,high,enabled,v5.1.2,10/23/2022,0,None
192.168.2.111,41092,UDP,1403,590,9,37,mobile,1.763990584,37.06765058,78.00774548,12372,Linux,active,197.1849045,3.075811828,786.0112226,9407.931005,high,disabled,v10.8.0,7/13/2019,0,None
192.168.1.54,35722,UDP,9856,2573,0,38,IOT device,41.80773818,45.34761865,60.09104052,99663,Windows 10,inactive,82.38311235,3.254468484,48.44484824,4377.973133,low,disabled,v3.7.7,8/4/2021,1,DDOS
192.168.3.32,48701,HTTPS,966,518,9,5,IOT device,93.80907941,47.05341861,74.41150755,83822,macOS,active,134.0718725,0.366287682,166.375946,416.2332889,high,enabled,v4.9.8,1/4/2022,0,None
192.168.2.229,24799,UDP,5582,3361,9,39,PC,22.32315102,39.59905612,24.34748041,4538,Windows 10,sleeping,283.9045851,2.824300531,799.8323211,9342.731576,low,disabled,v5.2.7,7/13/2023,0,None
192.168.2.9,35567,HTTPS,1059,1906,8,10,PC,54.51370607,87.54058102,46.34044221,45455,Linux,sleeping,450.9904592,2.701888967,471.3588814,7190.991563,low,disabled,v2.7.6,7/21/2019,0,None
192.168.1.242,59664,FTP,8487,420,3,29,IOT device,89.96988639,42.45888428,23.84061529,44563,macOS,inactive,169.988314,2.539436167,110.607488,9837.080841,low,disabled,v2.3.2,9/28/2021,0,None
192.168.2.157,35943,UDP,439,3208,5,13,mobile,38.89118522,13.40770072,99.7760139,40163,Windows 10,inactive,279.3695482,3.615992805,359.8714879,4190.426345,medium,disabled,v7.5.2,12/17/2019,0,None
192.168.2.185,34508,UDP,8034,1168,4,2,PC,17.64596866,86.24610222,28.86420018,95033,Windows 10,inactive,307.5154319,3.805579421,426.3200425,5086.741287,medium,enabled,v8.8.8,10/13/2021,0,None
192.168.2.207,17747,SMTP,8556,3362,6,8,mobile,23.56552319,24.59297935,25.46395658,67596,Android,sleeping,171.9596142,4.438288711,374.3914284,7417.874677,high,enabled,v6.6.8,8/10/2023,0,None
192.168.3.19,51241,TCP,7819,3129,0,24,IOT device,89.29676367,9.061869821,96.60387165,72595,Android,inactive,438.8589892,2.856004276,702.5594384,5151.560183,high,disabled,v2.3.6,7/27/2022,0,None
192.168.3.166,20572,SMTP,7945,1684,7,35,PC,39.39075417,64.64975127,12.38149072,290,macOS,active,248.2548504,0.638075785,282.8029308,5448.028406,medium,enabled,v5.8.6,11/17/2019,0,None
192.168.1.227,53139,HTTPS,1098,2455,1,10,mobile,91.47439257,70.24040385,37.58220383,38005,macOS,inactive,467.2343575,4.13834312,726.6130107,2063.588214,medium,enabled,v1.8.7,8/25/2019,0,None
192.168.3.29,5586,TCP,3162,4046,9,12,mobile,71.70575722,3.902442347,91.23499987,84010,Linux,active,298.779161,1.563646741,182.276383,8896.299468,medium,enabled,v6.5.3,10/12/2021,0,None
192.168.2.184,57801,FTP,92,4433,0,49,PC,50.25688561,6.531285392,81.52649572,43025,iOS,active,390.0557782,0.259543664,801.0804237,9613.054898,low,disabled,v1.6.4,5/13/2022,0,None
192.168.1.122,7328,UDP,3599,4733,3,22,PC,86.7876696,51.85894113,87.13358704,86715,iOS,sleeping,321.5556916,1.871993578,41.41521368,4469.190041,high,disabled,v6.2.5,12/21/2020,0,None
192.168.3.109,25484,TCP,9375,1284,2,48,mobile,7.122329743,29.56423915,43.91724105,48252,Android,active,397.2603047,4.770072847,372.7320055,4611.400758,low,disabled,v9.0.1,5/24/2023,0,None
192.168.2.99,14636,HTTPS,5324,3154,6,49,IOT device,60.80464188,85.81886425,89.21204751,10568,Android,active,147.7279994,0.602365809,37.54976605,3570.446717,medium,disabled,v5.1.1,2/16/2021,0,None
192.168.2.189,5625,UDP,8203,3017,7,24,PC,16.38527033,23.46827865,48.35664978,76422,macOS,active,132.2345007,2.240018322,263.7709227,5406.931191,medium,enabled,v8.0.9,11/12/2019,0,None
192.168.2.46,44059,HTTPS,4065,3132,10,10,PC,69.87172287,60.16103143,58.30628937,3133,iOS,inactive,193.3765448,4.099606386,831.8437139,6072.186671,low,enabled,v10.1.1,2/11/2021,0,None
192.168.3.219,62190,UDP,1708,3636,1,43,mobile,44.51005568,37.10021859,93.31897417,3611,Linux,inactive,55.39331088,3.379178228,634.3283825,9360.716108,high,enabled,v5.1.9,3/18/2020,0,None
192.168.2.170,21899,HTTPS,2356,4948,6,6,IOT device,23.08786169,23.5987997,63.29309171,70655,iOS,inactive,357.41612,0.469321459,212.0977086,1680.934753,low,enabled,v5.5.4,3/12/2023,1,DDOS
192.168.1.8,36528,UDP,6092,4999,1,36,mobile,49.08977848,21.6142884,83.56168106,20544,macOS,active,194.9343657,4.657475349,819.4073392,6001.001375,high,disabled,v2.3.2,4/20/2022,0,None
192.168.2.230,21694,HTTP,7626,4403,10,30,IOT device,37.76818495,17.38956015,1.0657371,24513,Windows 10,active,329.2604917,4.836772862,132.4252213,8492.167631,medium,enabled,v1.8.4,9/27/2019,0,None
192.168.1.113,61233,HTTP,7541,381,9,40,IOT device,36.36253009,33.33635618,38.12640265,86970,iOS,inactive,70.74163567,0.800702757,312.3537569,1970.569656,high,disabled,v10.9.5,11/9/2022,0,None
192.168.1.58,32929,SMTP,8438,1865,10,7,PC,21.72891635,39.54218678,43.57158156,28251,macOS,sleeping,96.06307727,0.887826941,856.1605082,1609.319585,medium,disabled,v2.8.1,12/21/2019,0,None
192.168.2.180,54011,TCP,183,2865,9,41,PC,59.42353941,63.03088273,82.87729635,41918,Linux,inactive,124.4531869,0.633012624,247.8031272,6954.102256,high,disabled,v6.3.0,10/17/2022,0,None
192.168.3.171,55394,HTTP,2776,3841,5,32,PC,95.61092773,64.91696207,60.88699418,62163,Android,inactive,195.0460063,4.020123406,775.7564701,6898.330727,high,disabled,v2.5.4,5/28/2022,0,None
192.168.1.167,65443,TCP,3459,574,4,18,PC,85.21705253,46.80192904,52.74470091,72550,macOS,active,131.1485825,1.314171068,569.4716405,2646.349946,medium,enabled,v2.6.2,1/28/2023,0,None
192.168.3.115,59641,FTP,926,707,2,39,mobile,52.69936447,82.66115108,25.94024163,89952,Windows 10,active,496.4164333,1.92398336,353.9179269,3132.840562,high,enabled,v3.8.5,2/28/2022,0,None
192.168.3.130,49834,FTP,9441,4174,6,43,PC,84.23012185,36.92339402,33.10047136,31923,Windows 10,inactive,369.0000081,4.649450384,30.26109327,7258.614829,high,enabled,v4.4.0,3/3/2021,0,None
192.168.3.128,60835,HTTPS,2835,1638,0,42,IOT device,72.56333834,43.9114345,88.92767504,9618,Linux,inactive,189.1693839,3.317803467,169.9338586,7678.332857,low,enabled,v2.3.0,12/4/2022,0,None
192.168.1.15,3500,SMTP,798,3472,9,36,IOT device,1.440941796,6.477474071,51.18599384,49280,iOS,inactive,339.2550214,1.782283987,355.5216204,8617.248108,medium,disabled,v3.6.8,1/6/2020,0,None
192.168.1.68,62138,FTP,1404,4524,7,17,mobile,32.18664263,29.07574332,16.36718326,34552,Linux,sleeping,0.799489041,1.566619255,387.6117581,2252.305283,low,disabled,v7.4.3,5/26/2021,0,None
192.168.1.133,2271,HTTPS,6677,3528,1,10,PC,42.99384594,9.112967255,68.73511142,9648,Linux,active,308.5513013,2.71518857,252.711898,821.043603,low,disabled,v4.4.0,3/1/2020,0,None
192.168.1.28,61225,HTTPS,2843,4103,0,19,mobile,15.17419832,57.96964657,39.24947522,57496,Linux,inactive,389.180394,4.060883278,419.7464592,122.9285471,medium,disabled,v4.6.6,8/8/2020,0,None
192.168.3.233,9706,TCP,5883,2108,6,43,PC,33.19179741,80.23521695,2.746061531,28840,Windows 10,active,428.2369692,4.497335969,977.1886493,2851.83782,high,disabled,v10.1.0,7/23/2019,0,None
192.168.3.146,43744,UDP,3970,1695,3,8,IOT device,8.405072994,25.24956005,53.9872828,79383,macOS,active,198.8535975,1.248328275,578.2732028,3924.485859,medium,enabled,v9.5.3,4/20/2019,1,Unknown Attack
192.168.3.28,64123,HTTPS,950,1162,8,43,PC,82.08900659,7.939743736,85.3252749,21231,Linux,sleeping,187.6733988,3.569053835,107.5423415,6102.197309,high,enabled,v7.4.5,12/26/2019,0,None
192.168.2.79,14155,FTP,5965,2297,2,0,mobile,1.131079227,82.70708161,23.26867944,11683,macOS,inactive,376.9356292,0.5081018,230.64017,5450.421153,medium,disabled,v6.7.8,4/18/2020,0,None
192.168.3.209,18977,HTTPS,7971,3102,7,8,PC,53.29050767,44.10923212,8.557107632,5871,iOS,active,311.0378237,4.27793168,252.1329002,9935.304802,low,disabled,v8.6.6,3/19/2022,0,None
192.168.2.190,15137,FTP,6782,3301,2,6,IOT device,50.53458628,9.987659482,75.60851791,73161,iOS,active,23.83946146,2.416397455,564.7028949,8768.068757,high,disabled,v10.3.7,2/26/2021,0,None
192.168.3.22,14669,HTTP,8610,170,1,45,PC,53.07508812,90.26338174,25.48787522,53468,Android,sleeping,199.6780882,0.928505655,566.6666845,9647.498305,medium,enabled,v3.6.8,2/10/2023,1,DDOS
192.168.1.225,56763,TCP,953,1658,9,47,IOT device,52.70299183,30.52834066,42.32499246,79292,Linux,active,452.8297956,1.611343549,655.1365258,4410.396096,medium,enabled,v1.6.9,12/13/2020,0,None
192.168.2.198,62307,HTTPS,8608,493,5,40,IOT device,14.90632132,38.75827148,64.4139569,85581,Linux,active,267.6701926,4.00340115,295.3330753,5041.079718,high,enabled,v1.5.2,5/7/2019,0,None
192.168.1.52,1378,TCP,7287,1459,1,25,PC,7.093875606,95.06027524,10.15461877,45554,Android,active,272.6541153,2.171181529,213.006549,7922.941014,high,disabled,v9.7.8,12/12/2023,0,None
192.168.2.149,62643,FTP,8769,320,2,33,mobile,26.73164302,69.13782906,36.30369034,20337,macOS,inactive,300.8851899,4.563726229,43.98092347,2120.638619,low,enabled,v6.1.0,10/27/2023,1,DDOS
192.168.2.187,3836,SMTP,6699,4903,10,35,PC,79.5633121,28.48680994,66.95732884,94951,Android,sleeping,247.7339226,4.057892247,118.7082764,9916.346184,low,enabled,v5.2.9,11/9/2020,0,None
192.168.3.140,1882,HTTP,2327,1775,8,4,IOT device,54.93675341,2.930221681,69.86178935,70244,Android,inactive,477.2375495,2.673570702,348.7935692,1813.975578,high,disabled,v6.9.9,1/27/2023,0,None
192.168.1.112,47463,HTTP,212,3521,8,21,IOT device,59.34382858,23.15896312,98.85094701,38685,Android,sleeping,416.1292022,2.355279405,420.1595631,2687.23079,medium,disabled,v9.6.8,6/10/2022,1,Brute Force
192.168.3.162,56982,TCP,5407,622,3,19,mobile,11.66204107,74.06669632,73.87099858,27818,macOS,inactive,212.2377619,0.619190352,913.9829634,8176.219183,high,disabled,v2.8.2,6/24/2020,0,None
192.168.3.16,3572,TCP,7411,1445,2,31,mobile,18.6215521,97.2005327,23.34027067,1432,Linux,active,366.204614,0.724515438,804.9383211,6512.5659,medium,enabled,v5.0.9,4/4/2023,1,Malware Infection
192.168.2.188,4858,FTP,427,3273,1,37,IOT device,96.8952551,42.34251242,52.39727481,50940,iOS,sleeping,66.6991885,4.275831249,776.1053391,5200.190856,high,enabled,v6.8.2,12/21/2020,0,None
192.168.2.106,17382,UDP,1734,3125,8,35,IOT device,45.12098236,65.60458177,63.84971107,12142,macOS,sleeping,171.6884747,1.696567704,865.5640182,8032.341928,medium,disabled,v9.6.9,6/24/2020,1,Brute Force
192.168.3.33,48307,FTP,7416,4829,7,1,PC,60.77771561,67.7507294,23.82354611,85851,Windows 10,active,356.0074529,3.771588535,242.8207155,6003.048594,medium,disabled,v3.8.9,12/10/2022,0,None
192.168.3.137,62995,FTP,4450,835,9,25,IOT device,94.37973736,61.96279113,6.381309372,83183,iOS,active,8.809246876,3.069831392,292.988536,1473.298945,high,disabled,v10.7.1,2/17/2022,0,None
192.168.1.140,23859,HTTP,2220,3056,4,20,mobile,11.78062933,18.11464265,20.8916374,38056,Windows 10,sleeping,472.6049158,2.755166524,658.9947662,9057.99465,low,enabled,v4.1.5,5/28/2021,0,None
192.168.3.15,19250,HTTP,7212,4812,2,9,PC,84.14984883,34.94769552,44.34493581,3270,macOS,inactive,195.9299028,2.062436974,492.6712847,3194.773378,medium,enabled,v1.7.4,5/23/2020,0,None
192.168.1.221,31380,UDP,1764,391,9,28,mobile,88.84680847,43.27508136,76.38015062,84028,Linux,inactive,386.8499567,1.922701327,499.7955066,3458.508208,high,disabled,v5.2.4,11/16/2021,0,None
192.168.3.174,18420,SMTP,2051,4606,0,36,IOT device,24.02987465,99.53043969,35.27934975,80655,Linux,active,310.0443391,3.485265062,763.5080021,8281.727537,medium,disabled,v5.2.3,1/17/2023,0,None
192.168.1.228,29215,HTTP,9860,2043,0,8,mobile,54.54623971,45.10733279,99.52028614,75337,Windows 10,sleeping,18.72428765,0.393589616,715.1038167,5628.825782,medium,disabled,v2.7.3,9/11/2020,0,None
192.168.2.221,43977,FTP,4689,4813,7,17,mobile,7.560330359,27.3152189,97.83557539,60942,Windows 10,sleeping,489.5381856,1.644767191,510.9454175,2968.887574,high,enabled,v9.0.8,11/11/2023,1,DDOS
192.168.1.116,45277,HTTP,5694,2659,9,7,mobile,22.19522382,86.03629273,96.17416233,62253,Linux,inactive,345.8044364,3.597844971,935.7957622,3856.049408,medium,disabled,v9.3.8,2/20/2023,0,None
192.168.2.226,50796,HTTP,4165,1316,2,23,IOT device,96.62349413,92.32993405,51.58860141,98134,Windows 10,inactive,257.5460243,1.677332333,464.5396366,899.1479967,high,enabled,v7.6.2,4/18/2023,0,None
192.168.3.14,13632,TCP,429,4,2,13,PC,13.23801809,31.10249046,96.68507497,89793,Android,sleeping,198.9445818,2.53252068,562.7399294,4183.600987,high,enabled,v3.9.6,3/17/2022,0,None
192.168.3.203,2328,UDP,1752,1557,4,12,IOT device,34.28160364,27.30228278,66.99296902,34306,macOS,sleeping,27.52480877,4.304643821,927.0071673,9120.583475,medium,enabled,v8.7.6,2/9/2020,0,None
192.168.2.161,53587,HTTPS,797,4296,6,36,IOT device,37.8066446,34.76366964,97.02839237,65960,Android,sleeping,40.19044719,1.589428876,255.6789706,6116.250943,medium,enabled,v10.4.8,11/6/2023,0,None
192.168.2.41,21524,FTP,9415,4196,9,36,mobile,4.939819376,61.15779163,31.10377546,40582,iOS,sleeping,427.6425533,4.798554202,657.9649577,3988.283689,medium,disabled,v10.0.7,7/21/2019,0,None
192.168.3.70,9641,TCP,4101,3806,0,9,IOT device,53.46607979,66.61476591,80.07814935,24180,Linux,active,26.11184926,2.073550335,381.3775237,3809.003094,low,disabled,v5.9.8,8/24/2021,0,None
192.168.2.43,42744,UDP,9456,1568,1,0,IOT device,13.38098017,79.74261844,39.05476291,90374,iOS,active,270.6079951,1.368854721,105.2063464,8612.225261,high,enabled,v7.8.1,11/8/2022,1,DDOS
192.168.2.191,16548,UDP,2919,566,1,42,IOT device,53.31610329,68.2273412,70.35921454,70900,Linux,sleeping,376.6183296,2.90673286,541.6949598,6716.558948,medium,disabled,v2.5.5,11/5/2023,0,None
192.168.3.108,63070,UDP,4214,3630,9,7,mobile,68.35640243,82.93806475,25.68144555,56450,Linux,sleeping,483.1170396,1.20929346,56.23095158,869.9277806,medium,enabled,v7.3.6,1/11/2023,0,None
192.168.3.39,64534,HTTPS,2673,2916,10,47,IOT device,97.7775436,36.89245642,76.80002487,99714,Windows 10,inactive,34.41135883,3.110698435,493.1944629,5660.003424,high,disabled,v8.2.4,3/1/2023,0,None
192.168.1.150,42615,SMTP,6182,3805,8,22,mobile,65.23822791,63.01757375,43.58107848,55129,Windows 10,inactive,227.328793,2.24842941,960.3771396,6229.742133,high,disabled,v3.6.1,3/14/2021,0,None
192.168.1.45,6520,HTTP,3502,1922,5,11,PC,66.59694739,74.70039057,57.14131622,95870,macOS,active,355.1114749,0.727424893,750.2703864,9996.658734,low,disabled,v6.2.3,6/12/2020,0,None
192.168.2.216,61001,UDP,6438,4708,6,0,mobile,41.94298644,47.32524882,5.003408862,80458,macOS,active,193.8836556,0.864487224,628.1874195,6616.382161,medium,disabled,v8.1.1,11/7/2019,0,None
192.168.3.193,15035,HTTPS,8302,3035,7,5,mobile,70.29471233,57.16021026,89.44341386,6890,macOS,inactive,345.105862,1.697560166,26.26691273,1215.15925,medium,disabled,v3.8.4,11/15/2019,0,None
192.168.1.102,27499,UDP,7651,1327,1,44,PC,39.72605273,87.72334256,52.35347282,3069,Android,sleeping,128.2333937,3.001520564,160.1057142,9812.902429,medium,disabled,v3.5.6,2/28/2021,0,None
192.168.2.147,14599,UDP,866,4983,2,24,IOT device,69.66333281,14.22191184,9.189745461,80198,Android,active,110.9050219,4.454463776,559.1954312,4152.666652,high,enabled,v3.7.0,3/7/2023,0,None
192.168.1.234,33569,HTTP,5078,4604,2,24,IOT device,41.5083203,88.61585156,25.12217143,84461,macOS,active,178.261256,0.658829873,694.2409906,2024.894536,low,disabled,v6.2.4,2/13/2023,1,DDOS
192.168.3.61,4475,HTTPS,7831,3718,8,22,mobile,88.59069597,22.03599981,22.58724193,11290,iOS,sleeping,476.3902467,1.702149218,684.208802,4349.385313,high,enabled,v6.6.4,1/20/2019,0,None
192.168.3.143,30665,HTTPS,6754,1804,5,29,PC,45.0973098,69.24440264,73.01395584,25323,Windows 10,sleeping,59.89092476,1.259760303,938.4966395,9310.868867,high,disabled,v7.1.6,9/14/2019,1,Data Exfiltration
192.168.2.96,17625,HTTPS,6827,2933,1,5,IOT device,50.54080011,63.090779,23.5381997,37130,macOS,sleeping,412.3568062,1.468325012,55.79199412,2121.279355,high,disabled,v10.9.5,9/20/2022,1,Malware Infection
192.168.3.80,62193,SMTP,9911,2320,1,27,mobile,70.87981716,28.98813189,66.29177993,54475,Linux,active,368.2623237,0.721009461,873.3939685,2030.934578,medium,disabled,v6.4.4,7/6/2022,0,None
192.168.2.62,57720,TCP,406,196,2,22,IOT device,18.64894619,41.18818819,26.95695664,93939,macOS,sleeping,126.3819454,3.346204352,149.5392366,3409.060325,medium,enabled,v3.2.2,6/10/2019,0,None
192.168.2.85,64091,TCP,3421,4940,0,39,IOT device,60.66254013,34.45469708,21.86366658,98307,Windows 10,sleeping,206.7992354,3.670580942,699.2104866,7135.839439,medium,disabled,v7.9.5,12/8/2019,0,None
192.168.1.170,27692,FTP,3958,4885,0,46,mobile,49.8598207,71.46233845,85.27715597,67094,Linux,sleeping,199.174856,1.979044867,798.8428659,2532.434335,high,enabled,v9.5.8,11/11/2019,0,None
192.168.1.198,24116,FTP,3867,3831,8,37,IOT device,16.24305136,41.62194793,6.168661188,20696,iOS,sleeping,403.8253393,2.835242922,917.5490501,6074.218569,low,disabled,v9.2.7,11/24/2022,0,None
192.168.3.167,5601,UDP,8898,871,0,0,IOT device,69.4203136,31.37257044,78.55270157,37480,Linux,sleeping,223.2857815,1.795092724,690.6862676,5706.124571,high,enabled,v10.5.2,9/14/2021,0,None
192.168.2.206,64881,HTTP,7122,1642,10,16,IOT device,39.9951798,98.40487791,67.64718003,94596,Linux,active,223.5217996,2.8173694,892.1761457,4025.32774,medium,disabled,v2.4.5,5/18/2021,0,None
192.168.2.80,30493,TCP,1182,1499,3,48,IOT device,76.66363981,99.50480576,40.2537871,54934,Android,sleeping,242.9309329,4.747374927,830.370191,7170.093845,high,disabled,v4.1.5,6/22/2022,0,None
192.168.2.121,47158,SMTP,2838,3705,9,37,mobile,1.012245831,26.17119299,58.98077347,4222,macOS,inactive,142.7926954,2.992740924,366.2828267,1015.131592,medium,enabled,v5.2.1,10/15/2020,0,None
192.168.2.89,49598,SMTP,4815,1949,7,23,IOT device,64.88065132,12.49008908,31.10800766,54236,macOS,inactive,388.8549564,4.625476979,740.641345,1395.829497,low,disabled,v8.7.5,1/5/2021,0,None
192.168.3.135,42868,UDP,948,4010,3,5,IOT device,2.355155524,85.01159991,74.14885368,8179,Linux,inactive,340.5121265,0.489747371,546.8421723,3268.025086,medium,disabled,v7.4.0,2/24/2022,0,None
192.168.1.103,65423,FTP,9226,2071,9,12,mobile,86.03983986,83.3648473,87.65616367,13000,iOS,sleeping,368.3454194,4.005240904,741.0403926,5101.210521,low,enabled,v5.2.8,10/14/2023,0,None
192.168.1.19,16984,FTP,8412,1553,3,9,PC,95.08305803,48.46257223,94.72416642,95710,iOS,active,389.9970863,4.598437236,899.0769608,7787.606675,low,enabled,v10.2.8,8/13/2022,1,DDOS
192.168.1.147,60086,HTTPS,6661,2136,1,12,IOT device,87.11830571,21.19262581,80.99591084,65731,Android,sleeping,52.1289591,2.502946242,406.4706308,2241.099219,medium,enabled,v8.0.5,9/12/2020,1,Malware Infection
192.168.1.238,55255,SMTP,9786,285,7,30,mobile,36.79447818,84.79941617,99.88852278,30077,iOS,sleeping,39.19716297,3.825099816,639.8674914,8557.82772,low,enabled,v6.2.2,11/16/2021,0,None
192.168.2.210,20700,HTTP,5704,1940,8,36,mobile,9.503007807,38.79187358,47.41615804,6397,macOS,sleeping,35.822417,3.825895106,235.2640995,9304.776087,medium,disabled,v8.3.8,7/7/2021,0,None
192.168.2.103,58474,HTTPS,8287,571,0,25,PC,22.89893951,55.8401538,73.10454184,69001,Android,sleeping,403.3215866,3.186975467,557.6097123,6006.087816,low,disabled,v7.2.8,9/4/2023,0,None
192.168.1.92,65338,HTTPS,6065,1610,4,7,PC,45.69593931,27.29141989,49.41499067,59036,Windows 10,inactive,337.1249496,1.729822328,622.6637244,7908.000204,medium,enabled,v5.5.2,8/20/2022,0,None
192.168.2.25,36766,HTTP,1302,685,1,40,PC,40.63146154,72.74972695,12.42911181,20975,iOS,active,59.31056976,3.653228978,449.23215,8957.149928,medium,disabled,v4.5.9,5/18/2021,1,Data Exfiltration
192.168.1.153,6410,UDP,5988,4942,9,35,IOT device,10.181798,26.55945177,29.15365038,48792,Windows 10,inactive,239.0296985,1.773685784,704.6784722,6675.025197,high,disabled,v1.5.8,8/13/2021,1,DDOS
192.168.2.212,23420,HTTP,1334,3885,10,45,mobile,5.861193198,46.05971386,5.431483033,42793,Linux,inactive,430.7554983,0.227859607,384.7183379,6436.660975,high,disabled,v4.6.9,11/10/2022,0,None
192.168.2.15,47811,UDP,7883,872,10,13,PC,61.65727548,75.43363037,38.75739828,67271,iOS,inactive,313.4453995,3.618479574,936.2596636,6664.379126,medium,enabled,v4.6.7,9/28/2020,0,None
192.168.3.161,37996,HTTP,9533,3670,9,48,PC,58.63361506,77.04914236,95.17396712,47354,iOS,active,16.75258537,0.691346426,602.8142742,6381.260904,high,disabled,v2.0.8,3/13/2023,0,None
192.168.2.140,4872,FTP,533,4317,5,17,PC,57.55035275,71.42797606,92.37923824,71188,Linux,inactive,265.459214,4.485042085,945.3600136,1641.53665,high,enabled,v9.1.1,12/24/2019,0,None
192.168.2.164,60702,SMTP,7890,1826,9,1,IOT device,26.30094371,97.1782047,53.35785098,28686,macOS,inactive,73.76116188,4.677469964,73.20033278,1824.946431,high,disabled,v1.6.9,2/24/2023,1,Brute Force
