device_ip,port_number,protocol_used,packets_received,packets_forwarded,unusual_login_attempts,resources_shared,device_type,cpu_usage,memory_usage,storage_usage,device_uptime,os_version,connection_status,latency,error_rate,bandwidth_usage,data_transferred,security_level,vpn_status,firmware_version,last_maintenance_date,label,attack_type
192.168.1.119,22830,UDP,5318,1368,1,28,IOT device,4.888114423,95.68152708,65.45990764,92252,Windows 10,inactive,452.2659176,4.391680849,656.8679327,3907.358726,high,disabled,v5.2.2,5/24/2020,0,None
192.168.4.183,62093,FTP,2085,3394,7,1,PC,34.90047493,10.96908026,32.31929175,18094,Windows 10,sleeping,155.3222474,3.73335649,955.7310116,2445.567446,medium,enabled,v2.5.5,5/13/2021,0,None
192.168.2.223,54483,HTTPS,1595,48,5,39,mobile,11.34761157,61.39842757,57.67909561,79361,Android,active,29.33451393,2.592953922,854.3037561,8489.467269,medium,disabled,v9.4.4,4/18/2019,0,None
192.168.1.136,17877,FTP,4094,480,1,5,IOT device,84.60705188,28.98827117,89.73658365,99158,Android,sleeping,374.2220035,4.941328127,155.3782569,1817.943365,medium,disabled,v5.6.3,10/2/2020,0,None
192.168.1.183,13696,UDP,6845,4634,2,38,IOT device,47.43556731,2.742443186,1.338428668,46921,Windows 10,sleeping,52.82706995,0.201058183,633.2876045,9260.887526,low,enabled,v3.5.2,2/18/2020,0,None
192.168.4.36,57623,SMTP,5580,3221,6,32,mobile,75.59042093,65.49005648,36.73595037,24186,Windows 10,sleeping,359.9720316,0.006894338,278.2979892,4645.571925,low,disabled,v2.0.5,6/25/2021,1,Brute Force
192.168.4.153,46444,HTTPS,9326,126,2,32,PC,36.44335403,31.92179285,87.15982212,79757,Android,active,10.56594057,3.132807845,574.5110199,7123.766989,low,disabled,v10.3.5,3/7/2022,0,None
192.168.3.194,37445,HTTPS,6224,2589,10,36,mobile,11.99059165,99.58891521,71.76081243,57708,Android,active,56.17107556,2.556202702,540.7107107,5611.213766,low,enabled,v5.7.3,7/24/2023,0,None
192.168.1.93,48151,TCP,3955,4570,3,36,PC,44.20014935,6.190550772,51.70137411,88445,Linux,inactive,334.1311641,3.444292255,920.8215065,4980.701411,medium,enabled,v7.1.3,4/22/2023,0,None
192.168.1.129,34558,SMTP,3000,4782,0,46,IOT device,41.51372364,26.84136747,84.12255965,60785,Android,sleeping,141.5011063,3.584832912,758.0907531,1856.2158,low,enabled,v2.9.3,4/26/2022,0,None
192.168.3.52,6824,TCP,3199,2009,10,33,IOT device,80.32582597,92.66437929,80.96521535,63700,macOS,active,477.2617766,0.191468976,654.8222418,4400.308126,low,enabled,v7.5.1,5/4/2022,0,None
192.168.2.45,21948,SMTP,3488,4908,0,17,PC,44.35196305,92.25394168,40.48862172,70585,Android,sleeping,497.3898306,1.683437227,619.4930387,9979.815318,medium,disabled,v7.6.8,9/26/2021,0,None
192.168.2.23,21221,HTTP,9729,939,10,25,mobile,58.31313045,81.98848359,40.59071713,33388,Linux,active,95.88224421,0.424857929,501.5035337,6736.134027,medium,enabled,v6.0.2,8/5/2023,0,None
192.168.2.43,14203,HTTPS,1804,326,7,40,mobile,20.94465028,56.46021319,37.95036109,60464,iOS,active,310.8351576,4.221434361,272.9271344,3847.936942,medium,enabled,v2.4.4,9/28/2022,0,None
192.168.1.91,25682,FTP,12,4629,5,9,mobile,22.12131762,25.19659161,47.50551314,45227,iOS,active,212.2970009,2.668612767,140.4659355,7305.442341,medium,enabled,v1.4.9,6/24/2020,0,None
192.168.3.221,8007,HTTP,9161,283,6,35,IOT device,62.35981498,45.16323511,87.56521666,87990,iOS,inactive,382.4681243,2.881501424,891.3781498,593.3268871,high,enabled,v6.8.8,3/14/2020,0,None
192.168.3.96,23494,UDP,3115,1822,2,48,mobile,62.39093401,71.63882292,17.22503936,15273,macOS,sleeping,5.476178733,4.71098679,647.9325,3482.418503,medium,enabled,v8.2.0,10/16/2023,0,None
192.168.3.217,29617,SMTP,4446,2471,5,10,IOT device,69.17838837,35.02743953,49.82434167,53729,Windows 10,inactive,337.2930045,0.479946529,557.9873947,9434.914934,low,disabled,v6.0.1,11/19/2020,0,None
192.168.4.82,3030,HTTP,3054,4358,3,38,PC,52.46799899,72.00322272,70.04259826,29365,macOS,sleeping,461.8888389,4.244412408,580.1394769,5162.850426,low,enabled,v6.3.4,6/2/2021,0,None
192.168.4.34,30069,SMTP,8316,4727,5,6,mobile,9.580382396,73.61738329,99.07022004,53139,macOS,sleeping,398.4256463,3.911396828,834.2752968,7233.980868,low,disabled,v6.0.0,9/24/2022,0,None
192.168.1.228,44941,HTTPS,6833,4110,5,45,PC,19.37961723,79.4337731,25.51889512,76225,Linux,sleeping,452.1959066,2.436386489,329.1389574,4692.544022,low,disabled,v6.1.5,9/13/2022,0,None
192.168.3.22,8962,UDP,1178,2132,0,27,IOT device,93.09311792,45.58955172,28.84625175,2142,Android,inactive,391.1680659,4.902456842,808.7887873,3771.595524,high,enabled,v4.1.7,11/8/2021,0,None
192.168.3.62,53994,UDP,8569,3374,8,7,PC,25.03815925,98.24957476,54.77643873,14507,macOS,active,303.795491,1.097678063,843.6478524,8870.097431,high,enabled,v1.5.2,9/15/2021,0,None
192.168.1.220,60084,FTP,8718,1989,1,7,mobile,61.3783774,51.04203784,83.76789848,32976,Linux,inactive,342.0231802,4.896392982,247.2092557,6592.56343,medium,disabled,v10.5.1,8/5/2020,0,None
192.168.1.63,16113,SMTP,7022,471,8,9,PC,33.95956847,45.84988135,53.44345634,64297,Linux,sleeping,491.277437,3.296621269,293.0273378,3291.936675,medium,disabled,v5.7.7,12/28/2019,0,None
192.168.1.226,38652,HTTPS,132,2850,8,25,IOT device,77.31550508,16.48217595,6.790185496,57507,macOS,inactive,258.90354,3.401060623,135.3014032,8246.215878,low,enabled,v3.9.9,4/19/2020,0,None
192.168.1.45,22742,FTP,8582,461,7,11,PC,50.47248887,28.91635509,85.38194399,83366,macOS,active,381.387288,2.501028394,977.891421,7807.18773,low,disabled,v7.2.6,10/18/2023,0,None
192.168.1.50,15265,TCP,6900,3576,2,38,PC,51.65343643,38.83612293,15.78637297,65028,Linux,sleeping,312.0834797,4.565631842,291.7018165,8333.601593,low,disabled,v10.5.5,8/15/2020,0,None
192.168.4.49,35511,UDP,3309,3769,3,21,mobile,5.749725381,5.347166176,5.959979019,89864,macOS,active,120.0813428,1.17905775,946.5916692,8782.117377,high,enabled,v6.3.5,1/3/2019,0,None
192.168.3.136,50211,HTTPS,2097,2245,10,42,PC,86.38150507,42.30701469,79.153914,88684,iOS,sleeping,97.80275786,3.76533257,471.262059,7443.993245,medium,enabled,v9.6.2,6/24/2022,0,None
192.168.3.12,22167,FTP,532,1920,3,17,mobile,96.67717773,10.34242567,80.79281395,50081,Linux,sleeping,428.5698099,0.53572676,909.1028319,4191.288626,high,enabled,v7.3.6,7/21/2020,0,None
192.168.2.91,40827,HTTP,9396,3541,3,26,PC,73.49308421,83.66040099,32.84406873,87758,iOS,inactive,497.8966986,3.203079833,987.3020985,5424.099689,medium,disabled,v7.8.6,7/24/2019,0,None
192.168.4.205,55249,UDP,3311,1511,1,1,IOT device,89.00469473,52.26839299,34.27160809,68658,Android,sleeping,354.6675053,3.770511903,80.90709117,8171.594593,high,enabled,v7.5.3,3/10/2020,0,None
192.168.4.135,14921,HTTPS,5898,1541,1,27,PC,16.89078378,90.91294698,43.27731905,938,Windows 10,active,199.9333958,2.295665078,809.8553127,5795.80174,medium,disabled,v10.2.1,3/1/2022,0,None
192.168.1.13,16603,HTTP,7884,3841,9,33,IOT device,62.04663862,67.63712868,75.00160212,39489,Windows 10,active,256.5419546,2.210290013,169.0746631,1111.187971,low,enabled,v3.5.7,8/18/2019,0,None
192.168.1.249,26601,UDP,3534,1773,5,30,mobile,16.49647576,33.24030879,30.95910901,59882,Linux,inactive,73.54874551,3.48520514,485.346693,5744.949978,high,disabled,v10.0.0,6/15/2022,0,None
192.168.4.81,1262,HTTPS,2822,43,4,9,mobile,8.37183791,45.25396592,20.61480229,23246,Android,inactive,202.6764749,1.060633561,338.7320366,7523.408357,low,disabled,v5.5.4,6/24/2019,0,None
192.168.3.36,63466,SMTP,7365,1045,1,14,mobile,33.26060563,71.87233716,83.01103585,19087,Android,sleeping,197.9355422,2.519302571,254.8616146,6909.333879,low,enabled,v3.9.3,4/19/2021,0,None
192.168.1.111,34355,HTTP,3727,4361,5,34,PC,1.649296951,66.64943797,31.2067609,3581,Android,sleeping,286.6347207,1.778066245,206.7365918,9745.88758,high,enabled,v8.1.6,12/26/2023,0,None
192.168.2.172,10714,UDP,3649,172,8,37,mobile,89.53686718,87.42973491,50.08162242,79340,Linux,inactive,144.809226,2.791456867,792.9999324,5047.524352,low,disabled,v4.0.1,11/2/2021,0,None
192.168.2.110,15015,HTTP,1401,3828,4,44,mobile,28.7494974,41.48025106,66.33995745,81385,Windows 10,inactive,231.4783094,1.06762978,682.0600374,2851.343176,medium,disabled,v4.5.5,7/28/2020,0,None
192.168.4.149,12115,HTTP,8490,4621,7,29,mobile,86.7338429,12.06687834,89.76712434,88926,iOS,active,165.2243603,2.523428145,190.6379969,102.322374,medium,enabled,v7.3.8,4/14/2023,0,None
192.168.1.212,7965,UDP,5224,3246,9,44,PC,33.19450303,12.30090229,68.66286413,70896,iOS,sleeping,484.8569257,4.817019283,260.9739526,9856.997832,low,disabled,v1.1.6,2/14/2023,0,None
192.168.4.140,9537,SMTP,9615,3799,3,2,mobile,81.34167811,17.63299292,68.90115132,29560,Windows 10,inactive,242.4489135,1.156316636,209.1183341,6369.759752,medium,enabled,v6.3.9,12/23/2020,0,None
192.168.4.237,51104,UDP,9189,419,7,0,mobile,50.8277622,76.82500246,3.349791549,80106,iOS,inactive,438.4545399,2.715454009,39.90898871,3677.172901,high,enabled,v7.1.7,3/7/2019,1,DDOS
192.168.1.24,57505,FTP,7124,2818,2,2,mobile,49.97768994,73.47889352,74.85682688,49629,iOS,active,147.6274767,2.712747315,391.8819616,5595.463767,high,disabled,v8.8.9,3/28/2023,0,None
192.168.1.44,24462,TCP,9180,3198,9,0,PC,2.970567725,32.17947303,67.156941,80245,Windows 10,inactive,331.7008681,4.490014639,963.1235199,8265.931475,low,enabled,v7.3.2,5/22/2020,0,None
192.168.3.23,64191,HTTPS,4839,3406,7,5,IOT device,73.58359064,67.42415723,84.52690199,133,Linux,sleeping,189.6028031,4.963904651,674.2870243,446.2697724,medium,disabled,v2.7.0,6/26/2022,0,None
192.168.2.219,10927,SMTP,3017,3275,4,25,PC,27.25651584,15.58167514,32.58794714,355,iOS,active,272.3907757,3.788144145,2.117531128,7552.253771,low,disabled,v3.8.4,4/13/2019,0,None
192.168.4.86,41140,TCP,8039,485,9,34,mobile,98.7137431,74.82839988,79.70015131,67313,macOS,active,206.8033969,1.993465274,741.5193372,86.21498045,medium,disabled,v5.7.7,8/4/2023,0,None
192.168.3.181,45661,HTTPS,1531,2788,4,32,IOT device,37.07877167,97.33253941,2.146571314,56544,Linux,sleeping,61.06313721,1.690402931,76.17371225,5860.263334,medium,enabled,v3.1.7,9/11/2020,0,None
192.168.1.11,53051,SMTP,7875,3131,9,32,PC,25.99125632,22.77444394,74.27181407,19425,macOS,active,258.0704788,4.831779603,437.9284393,587.1692036,medium,enabled,v5.2.3,11/11/2020,0,None
192.168.4.53,27235,FTP,9340,1117,3,31,IOT device,68.440671,33.18512982,12.22624151,31192,iOS,sleeping,263.7256275,2.777545695,337.0973266,1598.50579,low,enabled,v7.6.3,1/1/2021,0,None
192.168.3.184,3710,UDP,9055,4023,8,40,IOT device,31.51631892,91.24535828,80.63751055,88144,iOS,inactive,15.54784581,2.905603816,784.944054,7946.990309,high,enabled,v7.2.7,6/7/2022,0,None
192.168.4.171,7578,HTTP,4887,4188,4,25,mobile,58.70456424,57.58650378,56.16302658,50878,iOS,inactive,300.5690185,0.803948644,959.7101655,9818.597941,medium,disabled,v10.9.1,1/8/2021,0,None
192.168.3.202,22339,TCP,290,1688,3,42,mobile,54.04234776,75.11028962,77.16368072,5535,macOS,active,84.91564403,2.465738963,980.898603,6765.459895,low,disabled,v5.4.6,11/4/2022,0,None
192.168.2.4,32811,HTTPS,5791,1238,3,2,IOT device,57.55746194,13.17131653,5.901065416,70524,Linux,inactive,191.9575431,3.566428838,920.6731721,7029.89031,medium,enabled,v10.9.3,6/5/2023,0,None
192.168.1.10,4410,HTTPS,9978,3954,7,6,IOT device,62.69276337,4.575028816,74.7645507,5907,iOS,inactive,199.2398575,2.644236011,639.2422832,2252.350121,high,disabled,v2.7.7,2/20/2019,0,None
192.168.4.6,30938,SMTP,1697,2083,6,41,mobile,18.15480892,33.21560698,82.21390516,4706,macOS,sleeping,129.3128877,3.418177776,564.5150113,4609.731585,low,disabled,v3.9.5,2/22/2023,0,None
192.168.1.121,33439,HTTP,7652,412,4,19,mobile,8.006873491,20.56861637,60.20529605,75595,macOS,inactive,308.5375452,3.774919412,986.0987596,1318.393422,medium,disabled,v1.6.1,10/20/2021,0,None
192.168.2.100,30021,SMTP,4506,4434,6,10,PC,28.86403741,24.23579592,48.8727168,18651,iOS,inactive,109.5035246,2.908650564,887.5642024,8819.144881,low,disabled,v4.6.5,1/18/2023,0,None
192.168.3.76,8047,HTTP,9130,828,3,39,mobile,84.47412496,91.53017552,92.78330726,54574,Android,sleeping,336.5904588,1.950160197,132.467646,5395.112003,low,enabled,v4.2.9,6/1/2021,0,None
192.168.3.100,52198,SMTP,7788,4554,4,28,mobile,80.6349277,1.336159431,63.93734235,86410,Android,sleeping,108.0825514,1.59642909,16.3697377,557.1129829,high,enabled,v10.5.3,8/10/2019,0,None
192.168.2.220,60718,SMTP,6096,3201,8,40,IOT device,44.91138035,44.42901416,76.82779914,15508,iOS,active,70.97942793,0.930466024,822.7511317,7837.500632,low,enabled,v1.6.5,8/6/2023,0,None
192.168.4.185,22211,HTTP,6537,2293,3,10,IOT device,50.47128831,7.641255374,6.764380819,72159,Windows 10,sleeping,273.9726793,3.913857864,986.2778192,4141.257871,medium,enabled,v10.4.5,10/28/2022,1,Malware Infection
192.168.3.58,37161,HTTPS,1428,3793,7,42,mobile,22.2855201,31.46171042,86.06926875,75050,Linux,sleeping,208.779339,4.472889271,954.0107508,1929.306183,medium,enabled,v9.2.9,7/8/2022,0,None
192.168.3.225,61020,SMTP,268,3944,6,34,PC,8.230911377,78.46610832,26.22601293,9972,Android,active,311.0196478,4.171146782,466.54869,7969.68617,low,enabled,v3.2.8,5/9/2022,0,None
192.168.1.9,32601,HTTP,3180,223,1,12,IOT device,57.80271306,44.33406301,68.24447278,48905,Linux,active,389.0086389,0.910352416,588.3968019,1839.425943,medium,disabled,v1.2.6,9/7/2023,0,None
192.168.3.236,50423,HTTP,5506,1255,0,28,IOT device,42.5482147,12.62866132,74.09623755,46800,macOS,active,452.9430965,3.145714173,571.4316637,2996.79327,medium,enabled,v10.2.0,3/19/2022,0,None
192.168.1.89,45148,HTTPS,91,1632,3,9,IOT device,3.862831213,51.04816602,12.30344616,69428,Linux,active,446.8288714,1.735164683,492.9162359,9132.209957,medium,disabled,v5.1.8,1/15/2020,0,None
192.168.3.218,46489,SMTP,6159,518,5,13,mobile,86.51542188,46.54683475,17.87517135,75458,Android,active,458.5116814,1.930056947,222.1958109,8291.937563,medium,enabled,v2.4.0,4/24/2019,0,None
192.168.2.120,61985,HTTPS,1353,4327,9,8,mobile,21.5612939,50.29029609,70.47791253,57639,Android,inactive,54.01490334,1.40128114,776.6783335,9849.2249,medium,enabled,v1.7.0,7/27/2021,0,None
192.168.1.208,13531,HTTPS,3019,2056,0,13,PC,79.15794726,73.116052,19.87364652,65642,macOS,active,419.1725083,3.616805733,769.5279596,3883.920666,high,enabled,v6.9.1,4/3/2020,0,None
192.168.1.210,59885,SMTP,8349,4719,7,26,mobile,16.96948545,26.67036226,59.64742072,52540,iOS,active,42.39119062,4.016258137,821.6969387,908.2037574,medium,enabled,v1.1.3,3/5/2023,0,None
192.168.2.103,13735,SMTP,7947,2365,5,3,PC,71.2049826,35.68034154,15.22847754,3425,Android,sleeping,488.4579506,1.862428217,73.71848818,9477.056928,low,disabled,v10.3.5,10/12/2021,1,Data Exfiltration
192.168.4.211,55585,SMTP,7413,4465,9,46,PC,69.75695385,40.60681196,61.16075804,60681,Android,inactive,89.49377411,2.17008331,5.966711046,7272.352888,low,disabled,v4.5.6,2/25/2022,0,None
192.168.1.70,63110,FTP,6387,2464,8,42,PC,85.12617609,30.17919395,40.0924709,49902,Linux,inactive,468.6700929,2.145019514,99.33994635,8957.242535,low,disabled,v6.3.4,8/8/2020,0,None
192.168.1.40,39497,UDP,7916,2561,9,10,PC,38.39695784,80.31971629,42.60825763,77481,Linux,inactive,156.2185362,4.586946983,3.923344738,6607.213384,low,enabled,v6.6.7,4/27/2019,0,None
192.168.3.75,44426,SMTP,18,4174,8,14,IOT device,71.54706185,8.729514248,89.5511779,85226,macOS,inactive,410.4765569,3.99766,331.7832706,1603.818517,high,enabled,v6.4.2,6/21/2021,0,None
192.168.2.70,31464,TCP,5242,2753,1,31,mobile,5.48068112,26.89457176,17.23819354,72827,Linux,active,275.6802375,1.706390527,808.099137,169.9720053,low,enabled,v7.0.0,9/4/2022,0,None
192.168.4.177,32727,FTP,7733,2144,1,3,IOT device,36.46480606,60.69013893,96.57841688,20175,macOS,inactive,364.4628848,2.483854948,120.8119673,365.1591959,medium,disabled,v3.6.7,10/4/2023,0,None
192.168.2.196,30873,UDP,1687,2767,5,27,mobile,23.34561233,59.86037252,76.36231184,69465,Windows 10,sleeping,92.10503822,2.346298374,929.6379804,3836.572187,high,disabled,v7.8.9,8/23/2021,0,None
192.168.2.48,56810,HTTP,3850,3795,5,39,PC,11.12860988,99.09357588,18.21508064,16150,Linux,active,89.75138748,1.206979089,371.307213,2099.195764,medium,enabled,v10.8.4,8/18/2023,0,None
192.168.1.165,50095,UDP,9391,3416,7,21,mobile,65.4072897,21.02936629,72.76049417,88856,macOS,sleeping,293.3066457,3.271760309,959.7712556,3293.621091,high,disabled,v3.9.7,11/4/2022,1,DDOS
192.168.3.148,43343,UDP,961,511,3,23,IOT device,85.25667675,53.6494491,16.67077167,1121,Linux,sleeping,226.3140701,3.354671245,542.287223,5692.509735,high,disabled,v7.7.9,10/18/2019,0,None
192.168.3.233,12082,SMTP,2512,2870,4,11,IOT device,75.54272396,25.35921196,43.95429532,34992,Windows 10,inactive,130.8129461,3.355696707,688.1953344,4262.109539,medium,enabled,v6.0.8,6/21/2020,0,None
192.168.1.230,25827,HTTPS,5676,3381,2,32,IOT device,43.31264396,45.69114008,99.28822837,61523,iOS,inactive,290.978194,2.347565462,561.6446694,497.1182485,low,disabled,v8.7.8,8/11/2023,0,None
192.168.3.170,30162,SMTP,7424,4940,9,19,IOT device,64.8656484,50.44661985,3.232697588,4241,Windows 10,inactive,308.2703556,4.275225461,488.8835074,1424.172841,high,enabled,v8.7.9,11/22/2022,0,None
192.168.3.20,61684,HTTPS,656,2211,7,12,PC,88.5752052,80.74482156,70.90238265,16226,Android,sleeping,388.1848986,3.013131547,237.7262145,7278.77096,high,enabled,v9.3.4,10/4/2021,0,None
192.168.4.77,37812,HTTP,8290,2075,0,50,IOT device,86.73235533,59.6423854,24.94950462,97346,Android,sleeping,20.15316309,4.282730168,280.9209512,9915.865523,low,enabled,v6.2.5,12/24/2023,0,None
192.168.4.85,2885,UDP,4585,4376,9,47,mobile,92.07507889,42.3941842,69.85160533,83223,Linux,sleeping,318.052126,3.375996614,492.3867416,1892.280151,medium,disabled,v9.1.9,10/7/2021,0,None
192.168.4.243,29855,HTTPS,2942,2765,3,45,PC,52.58690554,83.94744892,10.26968712,65300,iOS,inactive,44.73789834,2.635742672,756.1614654,552.3842914,low,disabled,v3.3.6,4/26/2023,0,None
192.168.1.36,29276,UDP,1642,60,0,46,PC,67.26253494,79.27262153,62.76018253,59141,iOS,active,10.67809293,2.813468231,442.7462881,1483.606874,low,disabled,v8.8.4,11/26/2019,0,None
192.168.4.233,34696,TCP,5297,1934,4,26,PC,74.48566693,77.19469945,88.44942545,10597,Windows 10,inactive,427.1654328,3.367452535,318.578732,4546.339451,medium,disabled,v10.6.8,7/9/2020,0,None
192.168.3.10,18405,UDP,3240,1822,7,8,PC,53.28725398,55.51490973,29.28525933,33110,Linux,inactive,296.4820613,0.735333754,872.6545651,1678.635616,medium,disabled,v1.1.8,1/5/2023,0,None
192.168.3.2,4240,HTTPS,2977,715,2,16,IOT device,53.92689499,5.240432474,16.85281441,29805,Linux,sleeping,356.5480046,2.136749847,675.5060856,8451.097433,low,enabled,v9.9.2,1/26/2023,0,None
192.168.1.116,19084,FTP,6177,198,7,38,PC,14.77142362,28.2710512,5.033588514,36609,Windows 10,active,356.8398352,0.896799,594.9518265,7705.946272,medium,enabled,v6.1.4,4/8/2021,1,Brute Force
192.168.1.55,35969,UDP,3452,3969,8,5,mobile,7.486930348,42.91424252,7.426903612,56516,macOS,active,442.1647816,0.530743213,944.195561,6640.268731,medium,disabled,v5.8.5,12/3/2023,0,None
192.168.3.246,33647,FTP,917,3655,2,28,IOT device,36.04139052,40.61540286,51.59191341,83299,Android,active,111.4697775,2.807850504,464.8013548,3175.48731,medium,disabled,v7.6.0,7/10/2022,0,None
192.168.1.202,54765,FTP,9296,3636,7,24,IOT device,24.66118422,76.3150584,92.79897832,85691,Windows 10,inactive,379.5553537,0.07829649,535.9444797,9487.994183,high,enabled,v8.4.1,2/19/2021,0,None
192.168.3.17,52110,FTP,3860,2908,8,9,IOT device,34.33013865,75.11522126,74.45502335,41645,Android,active,329.6440797,3.385552092,360.0978939,7447.895234,medium,enabled,v7.4.5,12/3/2022,0,None
192.168.3.214,49906,HTTP,1001,3205,4,34,mobile,29.83712969,20.93683932,52.41545903,91187,iOS,inactive,305.970346,2.632548569,464.3087664,3565.804086,high,disabled,v5.9.2,8/2/2021,0,None
192.168.4.217,11402,TCP,9565,1809,9,29,PC,94.06528706,90.93874566,88.88230398,61306,macOS,active,468.1870864,1.820407085,181.0985287,604.9092597,medium,enabled,v1.1.5,2/3/2023,0,None
192.168.1.207,19939,FTP,3282,175,5,49,PC,2.330370862,73.54292137,13.49092281,57191,Linux,inactive,214.8016102,4.727431949,34.84798654,8005.645427,high,enabled,v4.2.8,10/5/2020,0,None
192.168.3.103,56489,SMTP,1156,1079,4,14,mobile,57.89932538,90.66753825,47.97312384,26520,Windows 10,inactive,50.69493846,1.043990676,720.223543,6114.565586,medium,enabled,v3.2.6,2/8/2020,1,Unknown Attack
192.168.3.70,36681,HTTP,8529,2033,1,31,PC,62.34521271,98.14635384,12.27791289,28575,macOS,inactive,0.886664608,2.452756328,144.800408,5072.302572,medium,disabled,v9.1.7,10/25/2020,0,None
192.168.1.178,33830,SMTP,7418,445,4,29,IOT device,15.38358371,90.16231008,13.39376698,93876,macOS,active,342.5261852,4.193940973,284.6932212,9192.35012,low,enabled,v2.2.6,1/2/2021,0,None
192.168.2.63,59796,HTTPS,5360,741,6,50,mobile,75.51858467,6.387067725,73.02736554,15070,Linux,active,139.8166724,3.059192344,459.2006219,4884.784636,low,enabled,v3.2.7,4/16/2022,1,Brute Force
192.168.3.113,18481,UDP,4939,3762,3,8,PC,88.19800262,61.84538816,25.40843545,16167,macOS,active,82.07851252,2.182051923,549.5743714,7905.115197,low,enabled,v4.9.8,5/1/2019,0,None
192.168.4.226,42625,HTTPS,1461,237,0,31,PC,26.47830511,33.23260231,23.5003221,23471,Windows 10,inactive,21.74453418,3.385147986,420.8588892,5515.776422,high,enabled,v5.0.5,10/22/2023,0,None
192.168.4.188,41794,UDP,869,331,5,17,IOT device,74.67265631,45.12962469,1.550023961,36574,iOS,sleeping,312.3146844,1.019899271,177.832582,9881.057605,high,disabled,v4.4.2,3/4/2021,0,None
192.168.4.159,52405,HTTP,8634,700,2,30,PC,20.79503843,8.954822584,25.95910965,99942,iOS,active,84.84804846,1.578854329,263.0558926,3808.668408,high,enabled,v5.1.6,8/20/2023,0,None
192.168.4.113,28704,HTTP,7248,2401,1,6,mobile,16.06928982,67.49183974,86.00818781,58935,Android,inactive,71.24377891,2.302881463,675.563842,369.0353811,medium,disabled,v5.0.7,1/15/2019,0,None
192.168.1.37,20332,HTTP,1299,350,1,33,PC,79.79815933,97.50394662,4.174012963,24592,Windows 10,inactive,442.7202457,0.064958245,970.1244291,365.1069655,medium,enabled,v3.9.4,1/13/2020,0,None
192.168.2.184,15510,TCP,9271,640,10,4,PC,85.54964119,48.53108603,58.23906446,2346,Linux,active,99.48693488,4.365111172,174.920075,9376.067244,medium,enabled,v1.9.3,2/26/2021,0,None
192.168.2.101,20733,TCP,7820,4850,7,17,PC,57.09921453,12.12096187,85.76332938,31402,Linux,sleeping,194.4207636,1.799677536,666.3821122,7056.142135,high,enabled,v9.1.4,3/22/2023,0,None
192.168.1.83,31254,FTP,9641,1197,5,28,IOT device,78.90416394,25.90630569,2.770542222,82415,Android,active,116.4589991,0.818086265,638.7362024,6192.572744,high,disabled,v8.2.7,12/24/2023,0,None
192.168.2.129,23349,HTTP,2254,4197,7,12,IOT device,35.21547406,55.77597037,49.23621878,49231,Linux,sleeping,281.8706016,4.432850107,306.1076936,4036.872319,low,enabled,v6.2.6,8/1/2019,0,None
192.168.4.246,15000,UDP,4451,1052,1,12,IOT device,79.44465126,41.66743725,9.146140981,97862,iOS,sleeping,212.2627248,2.522202441,197.2673583,2837.512989,low,disabled,v4.4.1,2/5/2021,0,None
192.168.4.148,20566,FTP,1786,1475,8,12,PC,56.31595375,39.13957095,53.37976156,2008,iOS,sleeping,161.1142596,3.115574308,143.3099894,1132.227692,low,disabled,v2.5.4,5/9/2020,0,None
192.168.3.203,52117,TCP,6308,171,2,0,PC,37.46265201,12.31073735,56.48822971,96702,Android,sleeping,225.6901576,4.196244976,861.5413916,3769.676252,high,enabled,v5.9.3,9/3/2022,0,None
192.168.1.157,61084,UDP,3508,2373,9,40,PC,10.09149263,28.17008098,55.82533669,67182,Android,sleeping,87.9042994,4.864029866,66.73219646,4667.124168,medium,enabled,v8.1.1,1/25/2021,0,None
192.168.3.247,7526,FTP,1305,960,6,34,PC,19.23996876,19.46809056,92.84995003,99528,macOS,inactive,468.2829962,4.223703489,404.4325444,4724.619944,low,enabled,v7.4.3,4/22/2019,0,None
192.168.4.95,5011,SMTP,9798,2118,4,16,mobile,57.73840004,90.90082087,27.94038046,8905,macOS,active,382.2149125,1.283868158,984.2975564,6113.184106,medium,disabled,v5.4.0,3/20/2021,1,DDOS
192.168.1.162,32973,SMTP,461,4843,3,38,PC,73.98675467,62.35977495,79.01325185,97742,Windows 10,sleeping,134.789769,3.574468458,356.8399218,7602.096709,medium,enabled,v2.2.0,5/27/2019,0,None
192.168.3.65,14624,SMTP,7868,4103,2,7,IOT device,71.59802256,50.29143115,45.72881065,38061,Windows 10,sleeping,264.3356069,1.809513055,641.8223958,3527.365314,medium,enabled,v8.2.8,2/4/2022,0,None
192.168.3.140,49577,UDP,3037,3552,2,14,IOT device,36.78631565,58.78933497,62.34298897,66306,macOS,inactive,142.5900746,0.740958217,750.25393,3069.587372,medium,disabled,v3.7.6,12/5/2021,0,None
192.168.1.95,13106,TCP,6845,2030,9,20,mobile,27.31020016,85.35704918,57.26666839,94931,iOS,sleeping,267.7817772,4.924517787,271.1771776,8503.09849,low,enabled,v4.3.0,12/20/2019,1,Brute Force
192.168.2.67,29734,FTP,9470,542,2,26,IOT device,25.43103153,4.690976631,77.90654141,17717,iOS,sleeping,499.3034333,1.138174385,166.0088317,4265.493726,medium,enabled,v2.5.5,9/25/2023,0,None
192.168.3.110,50847,HTTP,3938,655,6,0,PC,66.73920312,62.33513468,65.31706854,73340,Android,active,495.7625051,3.418925048,964.9053819,9857.455407,high,enabled,v10.7.3,1/22/2023,0,None
