device_ip,port_number,protocol_used,packets_received,packets_forwarded,unusual_login_attempts,resources_shared,device_type,cpu_usage,memory_usage,storage_usage,device_uptime,os_version,connection_status,latency,error_rate,bandwidth_usage,data_transferred,security_level,vpn_status,firmware_version,last_maintenance_date,label,attack_type
192.168.1.124,10332,UDP,5873,4121,4,33,mobile,1.955252426,67.87216935,96.98671623,70666,Android,sleeping,417.8137894,4.452689158,653.2598405,3382.862923,high,disabled,v7.4.6,3/4/2019,1,DDOS
192.168.10.112,36558,FTP,4917,4740,0,19,mobile,4.175425191,73.65476548,43.90277268,61444,Android,inactive,195.8374819,4.973835419,534.276455,7555.989494,low,enabled,v7.6.4,7/22/2019,0,None
192.168.5.132,22926,UDP,2568,4240,3,26,IOT device,46.70903143,16.61937364,49.24732054,30583,iOS,sleeping,197.8254098,1.460476512,807.5545986,8976.740741,medium,enabled,v5.1.2,9/13/2021,0,None
192.168.10.3,65226,HTTPS,6423,1611,8,24,IOT device,77.15437336,57.12739929,84.91520014,90349,Linux,sleeping,75.01616741,4.636384998,483.9917631,2031.281139,medium,disabled,v7.8.2,3/3/2023,0,None
192.168.5.98,22468,UDP,9678,337,7,15,PC,47.92858708,17.82287402,36.62499766,97282,iOS,sleeping,152.1165663,0.149965653,643.9172735,3083.437909,medium,enabled,v8.7.9,4/9/2023,0,None
192.168.5.51,44630,HTTPS,5699,2822,9,6,IOT device,32.63004087,21.72167233,93.2324247,6482,Android,inactive,444.8292646,3.018993132,203.6720976,3544.001855,medium,disabled,v6.7.8,10/3/2021,1,Brute Force
192.168.10.56,31620,HTTP,7366,4643,3,4,mobile,86.00055863,85.59624622,64.02538248,25388,Android,active,26.37826789,2.73699778,26.68455247,7534.921353,high,disabled,v1.2.6,10/7/2020,0,None
192.168.10.72,32267,HTTPS,7929,4584,4,35,IOT device,52.30957704,85.14083333,65.18668565,21024,Linux,inactive,225.6278465,2.09273941,275.6164823,859.7310582,medium,enabled,v5.5.2,2/6/2023,0,None
192.168.5.179,62006,TCP,8702,2478,10,21,mobile,63.62922067,13.49541048,63.88126223,20009,Windows 10,inactive,152.8383651,0.301653882,422.7347248,5232.729578,high,disabled,v6.5.8,1/2/2021,0,None
192.168.10.84,61478,FTP,8943,1923,3,34,IOT device,3.90828504,77.11202592,63.53213742,45927,Windows 10,inactive,231.77631,1.999998367,554.2583219,5248.534563,medium,enabled,v8.7.6,10/6/2019,0,None
192.168.1.150,1677,FTP,3684,2308,1,29,mobile,32.04129537,12.6959925,97.73460013,98818,Windows 10,inactive,472.3752824,2.881065472,148.2356258,612.5245006,low,disabled,v2.7.3,4/23/2023,1,Malware Infection
192.168.1.249,46899,HTTP,530,4277,8,1,mobile,48.80686077,82.89708218,43.90295562,16113,macOS,inactive,206.6248221,4.673565418,606.0378071,1654.901771,low,disabled,v8.9.6,5/27/2019,0,None
192.168.1.6,65101,TCP,2922,2363,10,38,IOT device,5.401251976,84.59858229,34.75390781,27662,Windows 10,inactive,220.7782634,4.927399078,444.63758,5428.552627,low,disabled,v8.2.0,5/11/2023,0,None
192.168.5.105,33289,FTP,3827,1836,6,37,mobile,70.25857961,16.42970832,39.39031184,36966,Android,active,357.3652329,4.853354615,295.0211154,6834.466202,high,disabled,v6.5.6,7/12/2019,0,None
192.168.5.181,4575,SMTP,6757,1279,1,31,IOT device,44.74800004,80.36012309,29.58276293,68885,Linux,inactive,427.5939837,4.13974647,562.4076804,9774.360198,low,enabled,v3.3.8,12/14/2021,0,None
192.168.10.117,58326,SMTP,3391,4791,3,45,IOT device,7.524735981,13.63612748,0.863138665,34453,macOS,inactive,338.4265918,1.766466996,137.2363943,8218.291474,high,disabled,v6.1.1,8/25/2020,0,None
192.168.10.5,28255,TCP,7907,36,3,27,mobile,35.46620237,85.0028485,47.79608465,20341,iOS,sleeping,14.9810993,0.139119541,727.5637211,8189.014238,low,enabled,v7.7.0,3/18/2021,0,None
192.168.5.136,40382,HTTPS,6256,666,1,49,PC,5.757356011,98.82761731,52.88434836,22536,Windows 10,sleeping,437.6808104,1.858307587,425.1448996,7969.838164,high,enabled,v8.7.7,8/24/2019,1,Unknown Attack
192.168.10.166,49411,SMTP,310,2946,3,34,IOT device,8.070456695,26.22487197,8.157862202,95074,iOS,inactive,160.7980642,4.942782529,114.6056139,4433.864168,medium,disabled,v7.6.6,1/10/2021,0,None
192.168.10.213,23072,UDP,5281,48,7,3,IOT device,34.71679241,34.88770542,7.575126122,11495,iOS,sleeping,146.3373704,2.266174915,984.745758,4532.999162,low,enabled,v2.3.2,4/17/2021,0,None
192.168.10.249,55594,TCP,3484,2326,5,48,mobile,22.63148282,50.05314937,10.36547819,31942,Windows 10,active,199.8139564,4.705801992,940.0832033,8136.58914,low,enabled,v7.1.5,6/2/2022,0,None
192.168.10.180,46432,UDP,3030,3981,3,16,mobile,2.972251425,48.73467739,24.59229782,98805,iOS,sleeping,125.9505856,4.53853999,419.3671376,9649.82352,high,disabled,v5.9.1,1/20/2020,0,None
192.168.10.53,46563,SMTP,7357,4325,2,4,PC,16.29982946,55.44908276,37.86689807,86597,Windows 10,sleeping,279.8927483,0.063411244,549.0225003,5811.056063,medium,disabled,v6.0.6,9/24/2020,0,None
192.168.10.46,50875,SMTP,2867,3115,5,33,IOT device,47.30727669,90.52814299,22.82419685,29589,macOS,active,456.6250706,3.401554743,758.7387921,8295.60228,low,enabled,v7.4.8,8/23/2023,0,None
192.168.10.125,15644,HTTPS,5874,4737,9,8,IOT device,93.18521662,63.21264328,62.11623506,25874,iOS,active,6.045469309,4.717520969,561.7872049,101.7686354,high,disabled,v7.6.3,5/17/2019,1,DDOS
192.168.1.169,11060,UDP,6536,903,3,34,mobile,77.03743598,0.069205982,65.78619693,31530,iOS,active,189.5380446,0.880259075,303.9491468,7835.204635,low,disabled,v8.6.3,5/28/2019,1,Unknown Attack
192.168.10.189,47694,HTTP,4931,1757,2,19,mobile,26.7722704,22.45111988,65.74455458,11935,macOS,inactive,426.1451556,2.879472268,415.5397185,9199.503463,high,disabled,v8.0.1,12/21/2023,0,None
192.168.1.49,39227,HTTP,950,4428,2,39,IOT device,75.19734007,23.11652255,52.64308906,93679,Android,active,56.11352664,4.543644368,545.0270865,7502.001613,medium,enabled,v1.6.8,7/27/2021,0,None
192.168.10.236,19664,UDP,5402,1234,10,22,IOT device,88.08863028,66.76071281,1.091043643,39669,Android,active,195.2992081,1.606220884,542.0905895,3916.108114,low,disabled,v2.6.4,2/10/2021,1,Brute Force
192.168.5.66,25975,HTTPS,5684,2356,7,3,IOT device,42.45931857,94.69545918,54.88160142,52946,iOS,sleeping,107.3645475,0.050351892,503.4517108,7569.124932,low,enabled,v7.0.3,3/26/2021,0,None
192.168.10.215,25900,FTP,3949,4993,5,8,IOT device,36.55176063,65.43057476,77.37745353,69670,Linux,sleeping,132.0499295,4.425397971,308.4358874,8183.030028,high,disabled,v4.1.3,5/9/2019,1,DDOS
192.168.1.5,7896,SMTP,6296,4224,9,47,PC,69.91719821,89.69732885,92.28671683,44593,Windows 10,inactive,130.1092948,1.372197351,15.64976804,4364.556525,low,disabled,v10.1.7,12/2/2020,0,None
192.168.10.6,32245,HTTP,6241,2674,10,3,PC,68.60049138,51.21055225,52.15693716,58259,Android,sleeping,134.9790078,0.16705446,371.0151932,9333.095649,high,enabled,v9.3.6,10/12/2023,0,None
192.168.1.58,56186,UDP,9804,896,1,22,PC,46.47054049,29.75826847,35.51202474,64030,Windows 10,inactive,433.7044384,0.330744773,841.3910872,3918.601052,high,enabled,v7.6.2,5/13/2021,0,None
192.168.1.246,24023,TCP,7303,386,9,46,IOT device,65.68052383,94.89397309,47.29894828,27268,iOS,sleeping,139.5616058,3.311493485,785.8353884,7292.229859,high,enabled,v5.7.9,7/2/2022,0,None
192.168.10.67,9770,HTTP,4297,4904,9,21,mobile,72.20413547,68.66305361,36.83610129,56364,iOS,active,430.7396391,1.905018946,319.4568604,2381.707941,high,disabled,v3.0.7,10/12/2022,0,None
192.168.10.9,23479,HTTPS,3668,2230,3,23,mobile,25.43130644,11.21274051,7.765552303,596,Android,inactive,2.469575188,4.574407782,835.3564799,5391.665052,low,enabled,v4.6.4,6/22/2021,1,Malware Infection
192.168.1.14,7113,SMTP,3454,3018,1,8,IOT device,67.64017903,56.59294845,56.76739207,97170,macOS,sleeping,429.6461343,4.154344242,340.2044604,6193.74088,medium,enabled,v7.1.8,11/26/2019,0,None
192.168.5.102,64440,HTTP,8778,1809,4,24,PC,47.12953636,70.77513291,89.49166336,39496,macOS,inactive,6.169234785,2.846680723,365.3573169,3812.425448,low,disabled,v4.0.6,1/11/2022,0,None
192.168.5.47,39512,FTP,8152,2102,6,33,IOT device,19.42461738,40.12131974,73.07413618,28586,Android,inactive,278.1248851,0.59105373,605.3363677,1201.634117,medium,disabled,v6.3.2,1/26/2021,0,None
192.168.1.108,37646,FTP,7418,1829,7,35,mobile,66.60921506,87.17322236,51.76097828,16026,macOS,active,168.095033,0.521836423,752.754468,2701.460787,medium,enabled,v9.5.8,7/9/2020,0,None
192.168.1.234,62172,FTP,3290,3021,10,20,PC,78.91557123,16.33847718,58.14253846,30381,Android,active,288.2083501,0.384456763,184.39257,8336.528453,medium,enabled,v1.5.1,6/7/2021,0,None
192.168.5.126,15774,TCP,2932,3810,10,9,IOT device,81.68233169,86.17459528,96.38576557,40456,iOS,inactive,235.1671755,2.720378597,724.9037378,3626.11485,low,disabled,v6.6.3,12/5/2022,0,None
192.168.1.113,46683,HTTPS,8962,92,3,40,IOT device,20.27707083,61.89902994,44.42195555,58901,Android,sleeping,297.2521475,1.342144829,580.2051039,8570.962955,medium,enabled,v9.7.5,6/18/2019,1,DDOS
192.168.1.175,64362,FTP,6995,517,5,30,PC,56.87557495,49.91325301,92.4838697,53452,Windows 10,sleeping,75.99899243,2.556832317,171.2190214,3161.172785,low,enabled,v8.4.7,6/11/2023,0,None
192.168.10.45,57399,UDP,5870,1628,9,39,IOT device,65.07031006,65.45043139,40.90949499,90958,Windows 10,active,259.8596412,4.598917974,913.9169913,3758.049798,medium,disabled,v3.0.4,3/28/2021,0,None
192.168.10.147,9455,SMTP,5181,3057,8,26,PC,25.09684629,32.30318487,57.94274827,87897,Windows 10,inactive,480.6997126,0.201245047,516.5059311,7763.869856,medium,disabled,v6.0.9,9/6/2023,0,None
192.168.1.7,12936,HTTP,5677,1547,10,44,PC,95.8385046,45.45263231,85.9872974,2213,Android,inactive,310.4828436,4.643804505,740.4004876,8659.099307,low,enabled,v4.6.0,9/2/2020,0,None
192.168.1.220,48811,HTTPS,4095,1503,1,20,mobile,79.3471912,72.27816271,94.12594101,1226,Linux,inactive,34.18131647,1.396535972,51.52697453,2566.040978,low,enabled,v3.0.6,1/28/2019,0,None
192.168.10.150,30783,HTTP,2500,1376,0,29,PC,32.45220134,33.00087639,69.80414367,11887,iOS,sleeping,358.2954752,2.744015984,644.2656759,3557.884223,medium,enabled,v6.7.1,4/3/2023,0,None
192.168.10.168,39989,TCP,8576,2920,7,33,mobile,21.2143497,51.44231208,32.07683489,23311,Linux,sleeping,91.81754022,4.826958876,663.0888299,9760.519219,low,enabled,v7.3.4,9/26/2021,0,None
192.168.10.136,14256,SMTP,8933,4197,7,17,PC,29.57631719,83.24052256,33.82075694,45622,macOS,inactive,146.3027234,3.943875517,489.4941214,9455.623698,high,enabled,v6.6.7,1/28/2021,0,None
192.168.1.247,21757,HTTP,5173,4321,8,42,mobile,16.48225326,18.09704614,71.7699699,83825,Windows 10,sleeping,12.94764513,3.967057017,362.7175784,1043.339374,low,disabled,v3.9.7,11/6/2021,0,None
192.168.10.208,27473,HTTP,522,2165,0,18,IOT device,52.30882787,83.02871041,43.51934293,56833,macOS,active,423.9169801,4.463406822,405.7482574,6496.03814,high,enabled,v4.7.9,12/23/2020,0,None
192.168.1.15,61193,TCP,1065,177,10,20,PC,1.034196936,6.159503324,87.349557,2773,iOS,sleeping,392.141958,0.424838209,70.12499738,5684.749339,low,enabled,v6.6.0,3/4/2021,0,None
192.168.10.169,63534,FTP,819,1909,0,20,IOT device,15.52095659,48.01786021,36.21345187,11277,Android,active,387.2057236,2.327772695,229.7077327,4198.512061,high,disabled,v5.9.0,8/27/2020,0,None
192.168.10.143,64962,UDP,7390,1207,2,49,mobile,24.0997926,27.12885131,58.28564126,22346,Linux,inactive,233.0234425,0.174674363,346.9649623,8781.04405,low,disabled,v5.5.1,3/7/2020,0,None
192.168.10.98,10597,HTTPS,8914,3282,0,50,IOT device,52.28355913,56.38919548,38.72223353,37850,iOS,active,347.7285658,1.445064374,624.0494575,7796.957408,high,enabled,v1.6.1,6/26/2023,0,None
192.168.10.93,8193,UDP,9953,2931,0,24,mobile,18.98187535,72.27607091,92.5588587,54417,Linux,inactive,96.13357385,2.137211833,231.3833302,5073.799223,low,disabled,v9.9.8,6/16/2021,0,None
192.168.5.83,61806,UDP,6175,2044,5,29,mobile,65.67022965,25.77824546,47.76414011,37326,Linux,inactive,314.2822777,3.813970403,486.6245722,8973.110461,high,enabled,v6.7.8,8/20/2020,1,Data Exfiltration
192.168.10.86,64535,HTTP,489,4837,8,5,IOT device,53.71736532,94.24200915,1.857058417,76747,Windows 10,sleeping,262.9257577,4.477545734,527.925803,1437.486746,high,disabled,v7.7.2,7/1/2020,0,None
192.168.5.165,14709,HTTPS,638,2009,0,40,mobile,34.57200406,63.464122,3.158800828,38887,Windows 10,active,219.8401503,0.187199794,513.7101905,1577.897163,high,disabled,v7.4.9,10/17/2021,0,None
192.168.5.123,29418,UDP,3652,1737,8,43,IOT device,16.86440099,63.42896154,15.90995464,80121,Linux,sleeping,75.04967438,2.302310105,30.18820936,1582.8948,medium,disabled,v8.8.2,9/15/2022,1,Brute Force
192.168.10.47,28128,UDP,893,1784,0,14,PC,47.87521811,67.98556335,69.35420602,88242,Linux,active,232.9067668,1.774191611,451.180424,6524.847007,low,disabled,v7.2.2,1/3/2021,0,None
192.168.1.69,40982,SMTP,8164,3726,9,24,PC,8.397721363,79.29826267,41.81597657,25314,macOS,inactive,358.2234747,0.053753654,516.9047752,8470.89849,medium,disabled,v6.9.2,9/10/2023,0,None
192.168.10.159,17853,HTTPS,6341,1715,3,27,IOT device,60.00767287,18.18793047,94.88484014,80957,Windows 10,sleeping,24.92826995,2.626738265,932.1817287,6336.090584,low,enabled,v4.8.4,10/8/2021,1,Malware Infection
192.168.10.114,14551,TCP,4339,4291,3,33,mobile,37.27196865,32.87457288,98.04022665,21911,macOS,active,340.2652709,4.435140493,947.436941,1920.919029,medium,disabled,v4.3.6,1/11/2023,0,None
192.168.5.205,14516,SMTP,267,125,10,8,PC,31.6903297,79.85587274,75.56196456,12241,Android,sleeping,236.2764367,2.787537649,379.6241048,1769.179561,high,disabled,v10.1.3,5/8/2022,0,None
192.168.5.234,39246,FTP,3207,2728,2,30,PC,25.64388671,59.26365296,54.87754428,51580,Android,inactive,377.711218,4.272425096,859.4534881,5454.812362,low,disabled,v4.9.8,8/13/2022,0,None
192.168.1.245,53413,HTTPS,6321,4149,1,27,mobile,34.57704171,30.46491658,61.32671691,25826,macOS,active,479.0522147,4.430022543,185.9678691,6436.891348,low,enabled,v3.2.2,4/25/2019,0,None
192.168.10.87,26999,HTTP,9769,4594,1,36,mobile,15.20148148,58.35344312,29.82042831,94168,Android,active,138.865702,4.448666768,797.9479736,5712.605066,high,enabled,v7.5.3,2/4/2023,1,DDOS
192.168.5.91,18835,SMTP,3628,1318,6,22,IOT device,16.67150966,20.96778148,24.53628759,2960,Windows 10,inactive,92.34998694,1.591393643,957.7641552,8306.057878,medium,enabled,v9.4.6,10/19/2020,0,None
192.168.1.17,8890,HTTPS,8894,4177,7,20,mobile,22.5809575,48.95002062,46.65166843,55618,macOS,active,223.6383563,3.200528922,840.313569,9900.620404,medium,enabled,v10.5.6,2/6/2023,0,None
192.168.5.227,23167,TCP,2075,2810,8,40,mobile,44.98072034,25.2282728,72.42188651,78619,Windows 10,inactive,455.1176057,2.341450348,942.8374053,4007.811184,low,disabled,v9.7.9,5/4/2021,0,None
192.168.10.205,4970,SMTP,2095,673,4,7,IOT device,11.34586872,24.57682406,50.04420924,73472,Linux,inactive,25.23408857,1.103560577,149.8894059,8930.762112,low,disabled,v1.3.5,9/19/2023,0,None
192.168.5.19,55165,SMTP,7600,2618,5,6,PC,53.25149041,70.80678272,71.83775879,17765,iOS,sleeping,401.9893369,4.732858826,624.5317416,1252.407107,medium,enabled,v3.7.9,4/8/2021,0,None
192.168.10.15,64418,HTTP,8684,865,7,8,PC,42.57197404,55.48796919,38.66791469,28814,Linux,sleeping,490.1981882,1.56759524,920.6095376,9019.803852,medium,disabled,v4.6.8,12/12/2023,0,None
192.168.10.244,41691,TCP,6807,678,9,48,PC,8.922403886,84.25043436,91.22808409,90248,Android,inactive,198.3714897,1.690710302,634.0797089,1519.402034,low,enabled,v8.5.3,7/15/2021,0,None
192.168.5.82,25183,SMTP,3123,2514,3,10,PC,13.9606031,41.05026147,94.69295395,66766,macOS,active,52.92974282,4.122029893,379.7771666,7411.232772,low,disabled,v4.6.0,5/3/2022,0,None
192.168.10.49,41794,TCP,4903,558,1,11,IOT device,14.10550427,43.08665745,24.16129157,33320,Windows 10,inactive,496.6501866,4.981360956,744.655841,4940.978536,medium,enabled,v5.0.6,5/20/2023,0,None
192.168.1.182,40554,TCP,9797,2122,0,14,mobile,82.0245488,87.84753584,77.48449561,26856,macOS,inactive,306.2029709,2.149282926,573.5358844,1134.78921,high,disabled,v6.6.5,9/28/2023,0,None
192.168.1.42,3441,HTTPS,1654,4616,9,38,PC,95.15080558,1.909097709,84.62701416,22269,macOS,sleeping,209.1967091,2.324492777,139.1128967,7677.377175,medium,disabled,v7.8.0,5/25/2023,0,None
192.168.1.44,4070,TCP,9242,2875,7,40,PC,16.17184903,40.10314281,16.97374235,97092,iOS,sleeping,2.510812553,0.578851808,565.8295892,1257.623121,high,disabled,v10.7.6,3/5/2022,0,None
192.168.10.37,63411,HTTP,5699,3287,9,15,mobile,66.7922159,69.57319393,66.54887506,16212,Linux,inactive,28.70463704,2.315049892,277.3167283,7470.204098,medium,disabled,v1.7.1,11/15/2022,1,Brute Force
192.168.1.207,65095,HTTPS,9076,4193,8,49,mobile,61.02172557,29.67144411,30.91263907,1718,Linux,inactive,177.6701511,1.63514139,515.4470478,380.0018659,low,enabled,v9.3.0,3/5/2023,1,DDOS
192.168.10.29,61130,HTTP,5159,3890,8,12,PC,79.40825192,32.19616076,61.72566278,67237,Android,active,283.9996882,1.170959993,244.8728252,3961.492307,medium,disabled,v2.8.3,6/6/2021,0,None
192.168.1.166,16991,UDP,6808,3718,2,39,IOT device,60.55788041,62.82658576,66.44124127,79744,Linux,sleeping,366.1499259,3.284829715,89.55632941,5122.350117,high,disabled,v1.5.5,11/1/2019,0,None
192.168.5.147,1860,UDP,8595,1309,9,49,mobile,23.6994552,29.462415,29.65730752,35402,Android,inactive,209.5798687,3.766627434,18.57477203,117.4111854,medium,disabled,v8.9.1,2/28/2022,0,None
192.168.1.222,4217,TCP,1718,3196,9,22,IOT device,25.91734419,63.9632196,96.50861259,28242,Linux,sleeping,63.01323712,0.088315946,5.236904704,3779.203105,low,disabled,v1.1.7,9/3/2022,0,None
192.168.1.63,15112,TCP,3862,258,5,21,IOT device,80.17815643,40.69720046,42.90359674,97350,macOS,sleeping,145.9535894,4.851475456,842.4367725,4690.09505,low,disabled,v3.6.5,8/9/2019,0,None
192.168.1.161,33403,HTTPS,1198,1983,1,24,PC,34.8856037,76.75793005,50.16101938,66875,Windows 10,active,477.1673051,4.967252362,137.270709,3346.135381,low,disabled,v4.7.2,4/24/2022,0,None
192.168.10.124,16308,FTP,711,3471,6,49,PC,18.76515169,50.45827257,98.12466277,50186,Windows 10,sleeping,64.12355502,1.61860849,575.666219,3648.207909,low,enabled,v3.6.3,9/1/2023,0,None
192.168.5.49,53402,HTTP,1402,3133,1,22,mobile,66.42827912,1.896234468,55.14105855,20913,Linux,active,46.63125226,4.768720519,846.9590188,6348.34684,low,enabled,v3.0.2,1/7/2023,0,None
192.168.1.214,28899,UDP,1101,826,10,38,IOT device,15.53869869,39.25579145,21.91214612,37196,Linux,active,413.3571333,3.281955674,100.1191845,7338.191919,high,disabled,v5.3.7,4/23/2019,0,None
192.168.1.244,38528,HTTP,5049,2741,0,11,PC,19.98902063,36.55567431,90.06540963,88177,Android,sleeping,396.4947151,3.522167287,702.1641725,493.2911071,medium,disabled,v9.9.5,4/2/2019,0,None
192.168.10.105,50706,TCP,8744,4342,10,6,IOT device,43.24211366,83.30749168,50.49103252,90204,Android,inactive,228.1768591,2.466761479,756.923044,9329.625299,high,disabled,v7.8.7,5/16/2023,0,None
192.168.5.171,8972,SMTP,1540,1536,3,27,IOT device,98.32878891,92.20750681,29.01131155,78300,iOS,inactive,78.37938014,2.013258559,799.3528875,7727.381575,high,disabled,v5.0.8,6/7/2022,0,None
192.168.5.45,19114,FTP,2966,2798,0,4,PC,85.14824712,74.94680762,85.60254975,30269,Android,active,283.7894077,1.054953537,879.4857779,3632.849519,medium,enabled,v1.1.8,5/27/2023,0,None
192.168.5.135,30936,SMTP,3487,2814,8,36,IOT device,39.09413135,85.96917795,59.88394067,77234,Android,sleeping,389.9025533,3.284205761,385.2425292,264.8234947,low,enabled,v5.1.5,12/9/2019,0,None
192.168.10.20,57454,TCP,4728,152,5,35,IOT device,21.74376064,12.92649658,88.44455093,55790,iOS,inactive,488.8336097,1.09726974,514.1361128,994.4366745,medium,disabled,v6.1.9,12/19/2019,0,None
192.168.1.97,55580,HTTP,4213,522,0,13,PC,61.95666111,25.55091257,98.02618328,15817,Linux,active,397.5190508,4.543844711,691.4049001,2582.171878,low,disabled,v7.3.4,7/27/2020,1,Unknown Attack
192.168.10.128,60206,SMTP,2,1969,3,18,mobile,52.215772,4.218723174,15.46219142,97248,Windows 10,active,154.7702874,3.310325633,784.7330493,7052.766699,low,enabled,v4.0.1,6/19/2020,0,None
192.168.1.213,23819,HTTP,9656,2330,8,49,IOT device,10.03534326,72.10798861,99.02995347,92569,Windows 10,inactive,441.1201008,3.834146229,50.64381399,1447.791507,high,disabled,v4.4.6,1/9/2019,0,None
192.168.10.55,18671,HTTP,9662,430,6,18,IOT device,37.66910587,14.49094758,46.59205368,91989,Linux,active,171.2709648,3.230846802,169.8617054,5611.976108,low,enabled,v1.1.8,6/2/2022,0,None
192.168.1.53,50315,FTP,6370,1391,6,46,PC,93.3498117,42.22708101,77.95463644,60484,Linux,active,109.2310358,2.263904905,662.8755578,5705.110124,medium,enabled,v10.4.3,9/23/2022,0,None
192.168.1.134,63378,UDP,2911,2573,6,5,PC,98.06861864,64.93583642,89.79610407,6816,Linux,active,154.3556919,3.186884819,76.54386069,8680.21339,high,enabled,v9.5.4,11/2/2020,0,None
192.168.1.241,53268,UDP,80,1513,7,25,mobile,4.402717223,25.02576678,29.01219707,25322,macOS,active,450.9792717,3.424892092,368.1602769,7432.411812,high,disabled,v6.4.6,5/25/2022,0,None
192.168.10.225,59915,HTTPS,4281,4752,7,26,PC,95.76629606,83.515131,64.69833211,30328,macOS,active,376.772683,1.467629187,964.2279496,9016.297689,medium,enabled,v7.7.3,4/15/2020,0,None
192.168.10.145,1602,TCP,907,4128,10,21,mobile,60.3952818,0.548849873,62.19401284,79445,Windows 10,active,316.4089388,2.974819306,992.4401203,7953.828064,low,enabled,v10.5.5,1/20/2020,0,None
192.168.10.64,62384,SMTP,5099,189,5,23,IOT device,42.42279331,34.76299659,53.22543038,5712,Android,inactive,448.212958,4.151684382,560.432418,3504.796583,medium,disabled,v2.7.6,12/5/2020,0,None
192.168.5.99,39904,HTTP,6520,696,5,21,IOT device,52.07207199,87.16030644,85.06473191,87272,macOS,sleeping,212.5244031,1.986455334,733.4782382,5994.982778,low,disabled,v5.3.8,3/25/2021,0,None
192.168.10.42,39068,HTTP,7566,480,3,3,IOT device,74.52604461,28.58643203,53.47509297,61039,iOS,sleeping,443.6444583,1.796293032,780.0648459,2491.701178,medium,enabled,v10.8.6,4/18/2020,0,None
192.168.1.160,6383,TCP,9229,2643,3,15,mobile,90.30428725,3.784481396,99.78796233,76804,Android,active,84.39382742,3.460891293,134.509232,2661.449414,medium,disabled,v3.4.8,6/21/2019,0,None
192.168.10.62,51053,HTTPS,4194,3407,7,31,IOT device,27.22846965,54.62715193,55.67189652,26060,iOS,sleeping,384.5233156,2.788843817,196.5131835,6546.004167,high,enabled,v9.4.9,8/7/2023,0,None
192.168.10.103,33451,UDP,8168,3136,1,12,mobile,9.117519879,57.24366125,62.62408891,58485,Android,sleeping,201.1885345,2.905627316,958.9573994,1020.164282,medium,disabled,v1.0.7,2/10/2019,0,None
192.168.5.52,54101,SMTP,9043,3101,5,41,PC,66.53227273,97.56841286,67.58271974,62872,iOS,inactive,464.4062956,4.546873844,583.914303,7984.261781,medium,enabled,v3.4.1,1/27/2021,0,None
192.168.10.148,3256,UDP,9113,4362,9,22,IOT device,3.940047229,40.73843294,57.52443941,31475,macOS,sleeping,355.6510049,2.085757274,377.7197743,7759.363489,low,disabled,v9.9.2,11/25/2021,0,None
192.168.1.46,39014,FTP,6173,1931,4,3,mobile,69.18007293,37.7471456,44.94415669,13822,iOS,sleeping,206.9120281,0.949666801,322.6990396,5724.105676,high,disabled,v2.6.6,11/17/2023,0,None
192.168.10.162,29371,HTTPS,4270,1644,3,27,mobile,83.06457824,49.13069749,92.76220484,70245,Linux,sleeping,14.49972244,3.724306296,94.05998906,3189.380308,high,disabled,v10.3.1,10/19/2022,0,None
192.168.5.146,35483,HTTP,1086,403,4,39,mobile,47.8308751,29.35962437,20.03238987,90029,Windows 10,active,88.45570961,1.711021668,398.7924466,7438.205366,high,disabled,v5.6.3,7/3/2021,0,None
192.168.1.177,21626,TCP,4775,479,0,5,PC,91.45382227,33.13275234,35.86333699,68833,iOS,sleeping,233.0096778,1.820098903,533.7221321,5394.660384,low,disabled,v3.6.8,2/28/2023,0,None
192.168.10.40,46327,HTTP,4344,1593,4,44,mobile,88.89355697,5.630377168,67.50234823,22365,iOS,inactive,288.34371,1.418069415,220.9237132,7092.340554,medium,disabled,v5.1.1,2/24/2019,0,None
192.168.1.198,6659,UDP,4921,619,9,18,IOT device,66.21872657,5.184191454,87.52938942,37217,Windows 10,active,101.3005893,1.939690401,414.5691405,8476.062965,medium,disabled,v2.8.2,10/18/2023,0,None
192.168.5.96,43930,HTTPS,5205,1744,9,20,mobile,99.41863043,65.37784833,69.09902469,67610,macOS,sleeping,395.4841327,1.391779969,169.0411327,4783.070717,high,enabled,v4.3.0,12/7/2021,0,None
192.168.10.186,58162,SMTP,2206,4759,8,6,PC,32.94047455,92.93131762,5.544970829,83898,iOS,active,108.883163,3.739333294,662.8997099,8379.348417,low,enabled,v2.3.3,3/21/2019,0,None
192.168.1.158,1998,HTTPS,8870,3129,2,0,IOT device,43.67118906,63.57516262,40.03964584,9568,iOS,sleeping,313.1583949,0.052893039,616.5862835,9630.987872,high,enabled,v3.4.5,10/24/2023,0,None
192.168.10.107,53726,SMTP,753,584,9,11,PC,49.88064155,27.71378116,23.75260781,90044,iOS,sleeping,316.0053544,0.581459574,295.1160201,6912.273899,medium,disabled,v9.3.2,12/3/2022,0,None
192.168.5.86,50332,HTTPS,5165,3273,5,4,mobile,71.42972129,50.89657827,61.24954027,62773,Android,inactive,234.5034002,3.233440219,155.2215812,9935.116769,low,enabled,v1.0.3,11/9/2019,0,None
192.168.10.178,62059,FTP,9981,3788,1,40,PC,25.78000232,23.06161414,13.92677718,2171,macOS,sleeping,83.20421491,4.567556241,860.1000837,4663.130392,medium,disabled,v4.5.2,5/12/2021,0,None
